0.936658,0.279309,0.254022,0.083591
0.900596,0.268555,0.244242,0.080373
0.939049,0.280022,0.25467,0.083804
0.973385,0.290261,0.263982,0.086869
0.937065,0.27943,0.254132,0.083627
0.859569,0.256321,0.233115,0.076711
0.871671,0.25993,0.236397,0.077791
0.978789,0.291872,0.265448,0.087351
1.032383,0.307854,0.279982,0.092134
0.877699,0.261727,0.238032,0.078329
0.966417,0.288183,0.262092,0.086247
0.939548,0.28017,0.254805,0.083849
0.898675,0.267982,0.243721,0.080201
0.931221,0.277688,0.252547,0.083106
0.903178,0.269325,0.244942,0.080603
0.954659,0.284676,0.258903,0.085197
0.884775,0.263837,0.239951,0.078961
1.020203,0.304222,0.276679,0.091047
0.964851,0.287716,0.261668,0.086107
0.908736,0.270983,0.246449,0.081099
0.93787,0.27967,0.25435,0.083699
0.931151,0.277667,0.252528,0.0831
0.945098,0.281825,0.256311,0.084344
0.855858,0.255214,0.232109,0.07638
0.937277,0.279493,0.25419,0.083646
0.94628,0.282178,0.256631,0.08445
0.890926,0.265672,0.241619,0.07951
1.037589,0.309406,0.281394,0.092598
1.015396,0.302788,0.275375,0.090618
1.042551,0.310886,0.28274,0.093041
0.98013,0.292272,0.265811,0.087471
1.014537,0.302532,0.275142,0.090541
0.958556,0.285839,0.25996,0.085545
0.911106,0.271689,0.247092,0.081311
1.032648,0.307933,0.280054,0.092157
0.898799,0.268019,0.243754,0.080212
0.943404,0.281321,0.255851,0.084193
1.018791,0.3038,0.276296,0.090921
0.971767,0.289778,0.263543,0.086724
1.033047,0.308052,0.280162,0.092193
0.874693,0.260831,0.237217,0.078061
0.912444,0.272088,0.247455,0.08143
0.988627,0.294806,0.268116,0.088229
1.038092,0.309556,0.281531,0.092643
0.93717,0.279462,0.254161,0.083637
0.914061,0.27257,0.247893,0.081574
0.855822,0.255204,0.232099,0.076377
0.894057,0.266605,0.242468,0.079789
0.889969,0.265386,0.24136,0.079424
0.928084,0.276752,0.251697,0.082826
0.952665,0.284082,0.258363,0.085019
0.907538,0.270625,0.246124,0.080992
1.026307,0.306042,0.278335,0.091592
0.865996,0.258237,0.234858,0.077285
0.929722,0.27724,0.252141,0.082972
0.896599,0.267363,0.243158,0.080016
0.921071,0.274661,0.249794,0.0822
0.896612,0.267367,0.243161,0.080017
0.988791,0.294855,0.26816,0.088243
1.031331,0.30754,0.279697,0.09204
0.889713,0.26531,0.24129,0.079401
0.996904,0.297274,0.27036,0.088968
0.879576,0.262287,0.238541,0.078497
0.981938,0.292811,0.266302,0.087632
0.889828,0.265344,0.241321,0.079412
0.880825,0.262659,0.23888,0.078608
0.922465,0.275076,0.250173,0.082324
0.868344,0.258938,0.235495,0.077494
0.861867,0.257006,0.233738,0.076916
0.98804,0.294631,0.267957,0.088177
0.969523,0.289109,0.262935,0.086524
0.860024,0.256457,0.233239,0.076752
0.860514,0.256603,0.233371,0.076796
0.911097,0.271686,0.247089,0.08131
0.907428,0.270593,0.246095,0.080982
1.03563,0.308822,0.280863,0.092424
1.03669,0.309138,0.28115,0.092518
0.916559,0.273315,0.248571,0.081797
0.948302,0.282781,0.25718,0.08463
0.900657,0.268573,0.244258,0.080378
0.968071,0.288676,0.262541,0.086394
0.861867,0.257006,0.233738,0.076916
0.972231,0.289916,0.263669,0.086766
0.884156,0.263653,0.239783,0.078906
0.859474,0.256293,0.233089,0.076703
0.984597,0.293604,0.267023,0.087869
0.911221,0.271723,0.247123,0.081321
0.971659,0.289746,0.263514,0.086715
0.958176,0.285725,0.259857,0.085511
0.892841,0.266243,0.242138,0.079681
0.859815,0.256394,0.233182,0.076733
0.934857,0.278772,0.253533,0.08343
0.921583,0.274813,0.249933,0.082246
0.897614,0.267666,0.243433,0.080107
0.972951,0.290131,0.263864,0.08683
0.93651,0.279265,0.253982,0.083578
0.985847,0.293977,0.267362,0.087981
1.03349,0.308184,0.280283,0.092233
0.921273,0.274721,0.249849,0.082218
0.972107,0.289879,0.263635,0.086755
0.890507,0.265547,0.241506,0.079472
1.039441,0.309958,0.281896,0.092764
0.857552,0.25572,0.232568,0.076531
0.925173,0.275884,0.250907,0.082566
0.900053,0.268393,0.244094,0.080324
0.92704,0.276441,0.251413,0.082733
1.011094,0.301505,0.274209,0.090234
0.924136,0.275575,0.250626,0.082473
1.028952,0.306831,0.279052,0.091828
0.881822,0.262957,0.23915,0.078697
0.970559,0.289418,0.263216,0.086616
0.859722,0.256367,0.233157,0.076725
1.02368,0.305258,0.277622,0.091357
0.961402,0.286687,0.260732,0.085799
0.913359,0.272361,0.247703,0.081512
0.868015,0.25884,0.235406,0.077465
0.885682,0.264108,0.240197,0.079042
0.976663,0.291238,0.264871,0.087161
0.881064,0.262731,0.238945,0.07863
0.974691,0.29065,0.264336,0.086985
0.935322,0.27891,0.253659,0.083472
0.867377,0.258649,0.235233,0.077408
0.974741,0.290665,0.26435,0.08699
0.9212,0.274699,0.24983,0.082211
0.971713,0.289762,0.263529,0.086719
0.959594,0.286148,0.260242,0.085638
0.895039,0.266898,0.242735,0.079877
1.003327,0.299189,0.272102,0.089541
0.91927,0.274124,0.249306,0.082039
0.980718,0.292447,0.265971,0.087523
1.039581,0.31,0.281934,0.092776
0.97261,0.290029,0.263772,0.086799
0.874563,0.260792,0.237182,0.078049
0.988893,0.294885,0.268188,0.088253
0.864125,0.25768,0.234351,0.077118
1.02341,0.305178,0.277549,0.091333
0.881258,0.262789,0.238997,0.078647
0.971068,0.28957,0.263354,0.086662
1.037036,0.309241,0.281244,0.092549
0.877422,0.261645,0.237957,0.078304
1.037922,0.309505,0.281484,0.092628
0.98536,0.293831,0.26723,0.087937
0.954984,0.284773,0.258992,0.085226
1.006618,0.300171,0.272995,0.089834
0.915547,0.273013,0.248296,0.081707
0.892876,0.266253,0.242148,0.079684
0.922439,0.275069,0.250166,0.082322
0.99651,0.297156,0.270253,0.088932
1.015822,0.302915,0.275491,0.090656
1.028691,0.306753,0.278981,0.091804
1.007908,0.300555,0.273345,0.08995
0.874214,0.260688,0.237087,0.078018
0.998394,0.297718,0.270764,0.089101
0.925345,0.275935,0.250954,0.082581
1.008006,0.300585,0.273371,0.089958
0.940443,0.280437,0.255048,0.083929
0.890908,0.265666,0.241614,0.079508
1.033949,0.308321,0.280407,0.092274
1.03852,0.309684,0.281647,0.092682
0.979576,0.292107,0.265661,0.087421
0.940791,0.280541,0.255143,0.08396
0.997727,0.297519,0.270584,0.089041
1.020385,0.304276,0.276728,0.091063
0.904902,0.269839,0.245409,0.080757
0.949417,0.283114,0.257482,0.08473
0.992736,0.296031,0.26923,0.088596
1.016204,0.303029,0.275595,0.09069
0.887515,0.264654,0.240694,0.079205
0.926217,0.276195,0.25119,0.082659
0.933707,0.278429,0.253221,0.083328
0.974399,0.290563,0.264257,0.086959
0.987601,0.2945,0.267837,0.088137
0.956434,0.285206,0.259385,0.085356
1.033879,0.3083,0.280388,0.092267
0.901944,0.268957,0.244607,0.080493
0.946356,0.282201,0.256652,0.084456
1.03478,0.308568,0.280632,0.092348
0.991466,0.295652,0.268886,0.088482
0.864286,0.257728,0.234394,0.077132
0.879839,0.262366,0.238612,0.07852
1.037788,0.309465,0.281448,0.092616
0.889468,0.265237,0.241224,0.07938
1.030217,0.307208,0.279395,0.091941
0.885838,0.264154,0.240239,0.079056
0.955544,0.28494,0.259143,0.085276
1.009321,0.300977,0.273728,0.090076
0.861041,0.25676,0.233514,0.076843
1.03783,0.309478,0.281459,0.09262
0.916834,0.273397,0.248645,0.081822
0.858829,0.2561,0.232914,0.076645
1.038936,0.309808,0.28176,0.092719
0.857714,0.255768,0.232612,0.076546
1.033169,0.308088,0.280196,0.092204
0.891904,0.265963,0.241884,0.079597
0.900327,0.268475,0.244169,0.080349
0.869478,0.259276,0.235802,0.077596
0.868107,0.258867,0.235431,0.077473
0.94331,0.281292,0.255826,0.084185
0.854661,0.254857,0.231784,0.076273
0.885731,0.264122,0.24021,0.079046
1.024605,0.305534,0.277873,0.09144
0.984601,0.293605,0.267024,0.08787
0.870334,0.259531,0.236035,0.077672
0.950705,0.283497,0.257831,0.084845
1.041489,0.310569,0.282452,0.092947
0.981682,0.292735,0.266232,0.087609
0.925192,0.27589,0.250912,0.082568
0.985707,0.293935,0.267324,0.087968
0.914844,0.272804,0.248106,0.081644
1.002798,0.299031,0.271959,0.089494
0.962462,0.287004,0.26102,0.085894
0.98384,0.293378,0.266818,0.087802
1.012363,0.301884,0.274553,0.090347
1.039215,0.309891,0.281835,0.092744
1.026584,0.306124,0.27841,0.091616
0.933842,0.278469,0.253258,0.08334
1.033651,0.308232,0.280326,0.092247
1.034129,0.308374,0.280456,0.09229
1.042644,0.310913,0.282765,0.09305
0.905043,0.269881,0.245448,0.08077
0.927204,0.276489,0.251458,0.082747
0.980152,0.292279,0.265817,0.087473
0.93264,0.27811,0.252932,0.083232
0.89889,0.268046,0.243779,0.08022
0.953491,0.284328,0.258587,0.085093
0.998645,0.297793,0.270833,0.089123
0.979413,0.292058,0.265617,0.087407
1.006288,0.300072,0.272905,0.089805
1.041135,0.310463,0.282356,0.092915
0.944029,0.281507,0.256021,0.084249
0.955467,0.284918,0.259123,0.08527
0.929536,0.277185,0.25209,0.082955
0.995129,0.296745,0.269879,0.088809
0.955085,0.284804,0.259019,0.085236
0.958444,0.285805,0.25993,0.085535
0.854905,0.25493,0.23185,0.076295
0.996506,0.297155,0.270253,0.088932
0.945834,0.282045,0.25651,0.08441
0.890004,0.265397,0.241369,0.079427
0.857898,0.255823,0.232662,0.076562
0.879625,0.262302,0.238554,0.078501
0.93769,0.279616,0.254302,0.083683
1.026592,0.306127,0.278412,0.091617
0.942377,0.281014,0.255573,0.084101
0.937203,0.279471,0.25417,0.08364
0.893393,0.266407,0.242288,0.07973
0.974661,0.290641,0.264328,0.086983
0.863282,0.257428,0.234122,0.077043
0.931744,0.277843,0.252689,0.083152
0.99663,0.297192,0.270286,0.088943
1.033445,0.30817,0.28027,0.092229
0.954867,0.284738,0.25896,0.085216
0.993359,0.296217,0.269399,0.088651
0.887411,0.264623,0.240666,0.079196
1.041054,0.310439,0.282334,0.092908
1.037908,0.309501,0.281481,0.092627
0.895101,0.266917,0.242752,0.079882
0.936815,0.279355,0.254064,0.083605
0.880911,0.262685,0.238903,0.078616
0.988825,0.294865,0.268169,0.088247
0.975689,0.290948,0.264607,0.087074
1.028755,0.306772,0.278998,0.09181
0.914149,0.272597,0.247917,0.081582
1.029395,0.306963,0.279172,0.091867
0.890731,0.265614,0.241566,0.079492
0.964043,0.287475,0.261448,0.086035
0.907807,0.270705,0.246197,0.081016
0.868981,0.259128,0.235668,0.077551
0.895915,0.267159,0.242972,0.079955
0.984598,0.293604,0.267023,0.087869
0.895941,0.267167,0.242979,0.079957
0.899281,0.268163,0.243885,0.080255
0.984525,0.293582,0.267003,0.087863
0.880052,0.262429,0.23867,0.078539
0.975484,0.290886,0.264551,0.087056
0.909845,0.271313,0.24675,0.081198
0.990573,0.295386,0.268643,0.088403
0.912351,0.272061,0.24743,0.081422
1.030404,0.307264,0.279446,0.091957
0.89464,0.266779,0.242626,0.079841
0.947658,0.282589,0.257005,0.084573
1.02674,0.306171,0.278452,0.09163
0.920494,0.274489,0.249638,0.082148
0.996435,0.297134,0.270233,0.088926
0.960726,0.286486,0.260549,0.085739
0.956625,0.285263,0.259437,0.085373
0.950331,0.283386,0.25773,0.084811
1.000103,0.298228,0.271228,0.089253
1.019698,0.304071,0.276542,0.091002
0.997877,0.297564,0.270624,0.089054
0.912664,0.272154,0.247515,0.08145
0.907683,0.270669,0.246164,0.081005
1.02759,0.306424,0.278682,0.091706
0.998146,0.297644,0.270697,0.089078
0.969528,0.289111,0.262936,0.086524
0.918544,0.273907,0.249109,0.081974
0.958477,0.285815,0.259939,0.085538
0.88461,0.263788,0.239906,0.078946
1.00955,0.301045,0.27379,0.090096
0.868426,0.258962,0.235517,0.077502
0.97837,0.291747,0.265334,0.087314
1.020779,0.304393,0.276835,0.091098
0.890918,0.265669,0.241617,0.079509
0.930109,0.277356,0.252246,0.083007
1.018302,0.303655,0.276164,0.090877
1.01485,0.302625,0.275227,0.090569
0.994022,0.296415,0.269579,0.08871
0.962439,0.286997,0.261014,0.085892
0.921536,0.274799,0.249921,0.082241
0.90894,0.271043,0.246505,0.081117
0.948774,0.282922,0.257308,0.084672
0.935094,0.278842,0.253598,0.083451
0.950628,0.283474,0.25781,0.084838
0.87484,0.260875,0.237257,0.078074
1.032189,0.307796,0.27993,0.092117
1.029969,0.307134,0.279328,0.091918
0.995366,0.296815,0.269943,0.08883
0.884258,0.263683,0.239811,0.078915
0.933762,0.278445,0.253236,0.083332
1.004783,0.299624,0.272497,0.089671
0.945929,0.282073,0.256536,0.084418
0.943046,0.281214,0.255754,0.084161
0.864913,0.257915,0.234565,0.077188
0.867086,0.258563,0.235154,0.077382
0.927808,0.27667,0.251622,0.082801
0.877719,0.261733,0.238037,0.078331
1.018753,0.303789,0.276286,0.090917
1.016049,0.302983,0.275553,0.090676
0.988933,0.294897,0.268199,0.088256
0.896693,0.267391,0.243183,0.080024
0.903956,0.269557,0.245153,0.080673
0.950853,0.283542,0.257871,0.084858
0.991862,0.29577,0.268993,0.088518
0.986813,0.294265,0.267624,0.088067
1.036339,0.309033,0.281055,0.092487
1.042857,0.310977,0.282823,0.093069
0.91797,0.273736,0.248953,0.081923
1.01116,0.301525,0.274227,0.09024
0.971317,0.289644,0.263421,0.086684
0.897482,0.267627,0.243397,0.080095
0.874358,0.260731,0.237126,0.078031
0.872687,0.260233,0.236673,0.077882
0.927037,0.27644,0.251413,0.082732
0.978311,0.291729,0.265318,0.087308
1.025203,0.305713,0.278035,0.091493
0.910871,0.271619,0.247028,0.08129
1.034836,0.308585,0.280647,0.092353
0.995058,0.296723,0.26986,0.088803
0.944696,0.281706,0.256202,0.084308
0.970869,0.28951,0.2633,0.086644
0.984355,0.293532,0.266957,0.087848
0.980939,0.292513,0.266031,0.087543
0.890701,0.265605,0.241558,0.07949
0.890894,0.265662,0.241611,0.079507
1.025901,0.305921,0.278225,0.091555
0.862694,0.257253,0.233963,0.07699
0.925658,0.276029,0.251039,0.082609
1.034705,0.308546,0.280612,0.092341
0.925068,0.275853,0.250879,0.082557
0.949739,0.28321,0.257569,0.084758
0.858997,0.256151,0.23296,0.07666
1.031034,0.307451,0.279616,0.092013
1.016699,0.303177,0.275729,0.090734
0.936349,0.279216,0.253938,0.083563
0.924554,0.275699,0.250739,0.082511
0.987887,0.294585,0.267915,0.088163
1.034193,0.308393,0.280473,0.092295
0.940365,0.280414,0.255027,0.083922
1.018413,0.303688,0.276194,0.090887
0.977784,0.291572,0.265175,0.087261
1.03244,0.307871,0.279998,0.092139
0.894016,0.266593,0.242457,0.079785
0.982266,0.292909,0.26639,0.087661
0.864159,0.25769,0.23436,0.077121
1.000819,0.298441,0.271422,0.089317
0.907219,0.27053,0.246038,0.080964
0.942928,0.281179,0.255722,0.084151
1.040218,0.31019,0.282107,0.092833
1.029554,0.30701,0.279215,0.091881
1.034505,0.308486,0.280558,0.092323
1.036638,0.309123,0.281136,0.092514
1.020508,0.304313,0.276762,0.091074
0.964783,0.287696,0.261649,0.086101
0.882339,0.263111,0.23929,0.078743
0.920489,0.274487,0.249637,0.082148
1.03356,0.308205,0.280301,0.092239
0.994514,0.296561,0.269712,0.088754
0.921287,0.274725,0.249853,0.082219
0.958609,0.285854,0.259975,0.08555
1.015908,0.302941,0.275514,0.090664
1.034866,0.308594,0.280656,0.092355
0.925994,0.276129,0.25113,0.082639
0.967977,0.288648,0.262515,0.086386
0.934202,0.278576,0.253356,0.083372
0.863436,0.257474,0.234164,0.077056
0.906287,0.270252,0.245785,0.080881
0.933509,0.27837,0.253168,0.08331
0.936581,0.279286,0.254001,0.083584
1.020446,0.304294,0.276745,0.091069
1.009948,0.301163,0.273898,0.090132
1.002154,0.29884,0.271784,0.089436
0.897562,0.267651,0.243419,0.080102
0.856626,0.255443,0.232317,0.076449
0.907429,0.270593,0.246095,0.080982
0.939415,0.280131,0.25477,0.083837
0.991002,0.295514,0.26876,0.088441
0.979615,0.292118,0.265672,0.087425
1.010052,0.301195,0.273926,0.090141
0.959683,0.286175,0.260266,0.085646
0.945738,0.282016,0.256484,0.084401
0.888834,0.265048,0.241052,0.079323
0.918944,0.274026,0.249218,0.08201
0.979068,0.291955,0.265523,0.087376
0.886713,0.264415,0.240477,0.079134
0.891946,0.265976,0.241896,0.079601
0.872706,0.260238,0.236678,0.077884
0.904879,0.269832,0.245403,0.080755
1.019281,0.303947,0.276429,0.090965
0.8862,0.264262,0.240337,0.079088
0.900067,0.268397,0.244098,0.080325
0.966723,0.288274,0.262175,0.086274
1.020648,0.304354,0.2768,0.091087
0.974765,0.290672,0.264356,0.086992
0.929143,0.277068,0.251984,0.08292
0.95243,0.284012,0.258299,0.084998
0.964252,0.287537,0.261505,0.086054
0.968989,0.28895,0.26279,0.086476
0.927383,0.276543,0.251506,0.082763
1.034277,0.308419,0.280496,0.092303
1.012126,0.301813,0.274489,0.090326
1.006429,0.300114,0.272943,0.089818
0.958945,0.285955,0.260066,0.08558
0.860972,0.256739,0.233496,0.076836
0.95818,0.285727,0.259858,0.085512
0.887107,0.264533,0.240583,0.079169
0.933181,0.278272,0.253079,0.083281
0.95888,0.285935,0.260048,0.085574
0.998164,0.29765,0.270702,0.08908
0.879292,0.262202,0.238464,0.078471
0.948039,0.282703,0.257108,0.084607
1.018769,0.303794,0.27629,0.090919
0.941603,0.280783,0.255363,0.084032
0.968889,0.28892,0.262763,0.086467
0.966124,0.288095,0.262013,0.086221
0.946994,0.282391,0.256825,0.084513
0.954536,0.28464,0.25887,0.085186
0.995713,0.296919,0.270037,0.088861
0.948126,0.282728,0.257132,0.084614
0.965676,0.287962,0.261891,0.086181
0.916482,0.273292,0.24855,0.08179
0.94104,0.280615,0.25521,0.083982
0.981577,0.292703,0.266204,0.0876
0.884457,0.263743,0.239865,0.078932
0.863343,0.257446,0.234139,0.077048
0.951622,0.283771,0.25808,0.084926
1.001886,0.298759,0.271711,0.089412
0.886411,0.264325,0.240395,0.079107
0.999324,0.297996,0.271017,0.089184
0.978223,0.291703,0.265294,0.0873
0.991803,0.295753,0.268977,0.088512
0.86483,0.25789,0.234542,0.077181
0.979551,0.292099,0.265654,0.087419
0.888762,0.265026,0.241032,0.079317
0.998745,0.297823,0.27086,0.089132
1.011672,0.301678,0.274365,0.090285
0.897126,0.26752,0.243301,0.080063
0.920244,0.274414,0.24957,0.082126
0.980985,0.292527,0.266043,0.087547
0.920744,0.274563,0.249706,0.082171
0.893222,0.266356,0.242242,0.079715
0.871736,0.259949,0.236415,0.077797
1.003531,0.29925,0.272158,0.089559
1.010897,0.301447,0.274155,0.090216
0.959121,0.286007,0.260114,0.085596
0.894898,0.266856,0.242697,0.079864
0.856851,0.25551,0.232378,0.076469
0.977584,0.291513,0.265121,0.087243
0.990964,0.295503,0.268749,0.088437
0.973202,0.290206,0.263933,0.086852
0.948504,0.282841,0.257234,0.084648
1.00115,0.29854,0.271512,0.089346
0.9957,0.296915,0.270034,0.08886
0.89282,0.266236,0.242133,0.079679
0.963549,0.287328,0.261315,0.085991
1.006019,0.299992,0.272832,0.089781
0.979344,0.292038,0.265598,0.0874
0.94233,0.281,0.25556,0.084097
0.948665,0.282889,0.257278,0.084663
0.967926,0.288633,0.262502,0.086381
0.93258,0.278093,0.252916,0.083227
0.904454,0.269706,0.245288,0.080717
0.970868,0.28951,0.263299,0.086644
1.036766,0.309161,0.281171,0.092525
1.004867,0.299649,0.27252,0.089678
0.883282,0.263392,0.239546,0.078828
1.026252,0.306025,0.278319,0.091587
1.028093,0.306574,0.278819,0.091751
0.862737,0.257266,0.233974,0.076994
0.980498,0.292382,0.265911,0.087503
1.022972,0.305047,0.27743,0.091294
1.007775,0.300515,0.273309,0.089938
0.872702,0.260237,0.236677,0.077883
0.856726,0.255473,0.232344,0.076458
0.910488,0.271505,0.246924,0.081255
0.889817,0.265341,0.241318,0.079411
1.008667,0.300781,0.27355,0.090017
0.96648,0.288201,0.262109,0.086252
0.89186,0.26595,0.241872,0.079593
